OrderID,OrderDate,ShipDate,CustomerID,Region,ProductID,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Priority
773,2023-06-16,2023-06-21,CUST-0075,West,14,2,356.16,0.1,641.09,598.58,42.51,High
774,2024-04-01,2024-04-05,CUST-0148,West,31,1,930.3,0.0,930.3,674.13,256.17,Low
775,2024-09-29,2024-10-07,CUST-0392,North,4,1,435.23,0.1,391.71,406.76,-15.05,Critical
776,2024-07-10,2024-07-14,CUST-0003,Central,127,2,238.66,0.0,477.32,358.88,118.44,Critical
777,2024-04-09,2024-04-19,CUST-0210,,21,10,260.85,0.15,2217.22,2155.8,61.42,Low
778,2023-09-08,2023-09-09,CUST-0281,North,143,8,699.09,0.0,5592.72,4474.16,1118.56,Medium
779,2023-06-01,2023-06-02,CUST-0029,North,10,3,705.75,0.0,2117.25,1331.61,785.64,High
780,2023-12-06,2023-12-09,CUST-0045,East,28,18,933.02,0.1,15114.92,10835.1,4279.82,Medium
781,2024-11-19,2024-11-22,CUST-0146,Central,147,3,963.63,0.15,2457.26,2141.4,315.86,Critical
782,2024-08-15,2024-08-21,CUST-0185,East,24,11,975.42,0.05,10193.14,6664.35,3528.79,High
783,2024-01-24,2024-01-29,CUST-0035,South,141,13,758.93,0.0,9866.09,6015.88,3850.21,Critical
784,2023-05-18,2023-05-25,CUST-0063,North,85,7,889.18,0.15,5290.62,5186.86,103.76,Medium
785,2024-12-13,2024-12-23,CUST-0108,Central,15,2,1101.97,0.0,2203.94,1499.28,704.66,Low
786,2024-05-10,2024-05-20,CUST-0371,Central,74,3,108.38,0.1,292.63,290.31,2.32,High
787,2023-09-23,2023-10-03,CUST-0270,Central,91,5,28.1,0.0,140.5,119.05,21.45,Critical
788,2024-06-16,2024-06-26,CUST-0374,South,127,1,238.66,0.0,238.66,179.44,59.22,Medium
789,2024-12-26,2024-12-27,CUST-0149,West,1,2,719.38,0.0,1438.76,1189.06,249.7,Critical
790,2024-10-02,2024-10-03,CUST-0061,West,107,1,1009.7,0.1,908.73,655.65,253.08,High
791,2023-12-25,2023-12-30,CUST-0287,West,3,7,364.26,0.0,2549.82,2383.01,166.81,High
792,2023-03-11,2023-03-17,CUST-0158,North,130,11,703.81,0.15,6580.62,5231.05,1349.57,Low
793,2023-04-27,2023-05-07,CUST-0352,North,88,8,198.66,0.1,1430.35,1052.48,377.87,Low
794,2023-06-29,2023-07-07,CUST-0100,North,87,9,1034.88,0.1,8382.53,5785.02,2597.51,Low
795,2024-10-23,2024-11-01,CUST-0070,South,40,2,59.25,0.1,106.65,111.8,-5.15,High
796,2024-04-18,2024-04-28,CUST-0212,East,134,3,909.5,0.05,2592.07,2006.25,585.82,High
797,2024-07-22,2024-07-28,CUST-0275,East,54,4,465.39,0.15,1582.33,1564.32,18.01,High
798,2023-03-09,2023-03-16,CUST-0077,North,8,6,131.02,0.05,746.81,491.34,255.47,Medium
799,2024-08-07,2024-08-09,CUST-0311,South,48,2,412.85,0.15,701.84,650.16,51.68,High
800,2024-12-23,2024-12-25,CUST-0162,East,70,9,1142.57,0.1,9254.82,6347.61,2907.21,Critical
801,2023-09-01,2023-09-10,CUST-0191,South,78,13,717.48,0.0,9327.24,8636.29,690.95,High
802,2023-06-29,2023-07-01,CUST-0058,North,10,7,705.75,0.0,4940.25,3107.09,1833.16,Critical
803,2024-06-02,2024-06-06,CUST-0013,South,129,3,1110.78,0.0,3332.34,2019.6,1312.74,High
804,2024-05-10,2024-05-13,CUST-0376,Central,80,2,505.03,0.05,959.56,901.84,57.72,Low
805,2024-06-12,2024-06-20,CUST-0347,West,53,1,1186.34,0.0,1186.34,741.46,444.88,Critical
806,2024-12-31,2025-01-01,CUST-0268,East,2,1,885.06,0.05,840.81,542.98,297.83,Low
807,2023-12-08,2023-12-13,CUST-0240,East,27,4,730.68,0.15,2484.31,2757.28,-272.97,Low
808,2024-08-14,2024-08-18,CUST-0389,North,54,4,465.39,0.05,1768.48,1564.32,204.16,Medium
809,2023-10-21,2023-10-23,CUST-0142,Central,82,9,132.9,0.1,1076.49,956.88,119.61,High
810,2023-06-02,2023-06-12,CUST-0081,North,30,3,1205.36,0.0,3616.08,2332.95,1283.13,Low
811,2023-07-31,2023-08-05,CUST-0278,North,141,4,758.93,0.05,2883.93,1851.04,1032.89,Medium
812,2024-12-22,2024-12-24,CUST-0146,Central,63,6,163.51,0.0,981.06,601.86,379.2,High
813,2024-09-19,2024-09-22,CUST-0174,Central,114,7,149.85,0.0,1048.95,777.0,271.95,Low
814,2024-04-27,2024-04-28,CUST-0346,East,28,8,933.02,0.1,6717.74,4815.6,1902.14,Low
815,2024-03-12,2024-03-18,CUST-0201,West,115,5,747.93,0.15,3178.7,2460.3,718.4,High
816,2023-12-07,2023-12-17,CUST-0102,Central,21,1,260.85,0.1,234.76,215.58,19.18,Medium
817,2023-04-06,2023-04-11,CUST-0358,South,25,6,837.8,0.1,4524.12,3808.2,715.92,Critical
818,2024-04-26,2024-05-01,CUST-0119,West,37,2,611.28,0.15,1039.18,849.0,190.18,High
819,2024-02-06,2024-02-14,CUST-0094,North,84,11,1012.81,0.1,10026.82,6877.09,3149.73,Low
820,2023-03-08,2023-03-16,CUST-0244,East,90,5,388.78,0.1,1749.51,1238.15,511.36,Medium
821,2023-10-17,2023-10-26,CUST-0394,North,148,5,201.59,0.0,1007.95,725.15,282.8,Low
822,2024-02-20,2024-02-22,CUST-0366,East,84,23,1012.81,0.15,19800.44,14379.37,5421.07,High
823,2024-06-29,2024-07-09,CUST-0237,South,106,8,650.41,0.0,5203.28,4230.32,972.96,Medium
824,2024-07-15,2024-07-21,CUST-0082,South,99,6,580.96,0.0,3485.76,2087.28,1398.48,Medium
825,2024-12-11,2024-12-17,CUST-0303,South,112,4,742.37,0.15,2524.06,2495.36,28.7,Medium
826,2023-06-27,2023-06-29,CUST-0340,East,147,1,963.63,0.1,867.27,713.8,153.47,Critical
827,2023-11-30,2023-12-05,CUST-0285,East,114,4,149.85,0.0,599.4,444.0,155.4,Critical
828,2023-03-13,2023-03-21,CUST-0307,East,98,2,10.46,0.05,19.87,12.68,7.19,Low
829,2023-04-03,2023-04-06,CUST-0112,West,149,14,906.53,0.0,12691.42,9065.28,3626.14,Medium
830,2024-04-08,2024-04-18,CUST-0273,North,100,6,407.3,0.15,2077.23,1527.36,549.87,Critical
831,2023-07-20,2023-07-25,CUST-0106,North,77,11,1159.58,0.15,10842.07,7972.14,2869.93,Critical
832,2023-12-19,2023-12-28,CUST-0046,Central,3,2,364.26,0.15,619.24,680.86,-61.62,Critical
833,2023-05-11,2023-05-12,CUST-0151,East,95,2,50.99,0.15,86.68,70.82,15.86,Low
834,2024-12-21,2024-12-22,CUST-0287,North,29,7,274.08,0.05,1822.63,1668.31,154.32,Medium
835,2024-03-18,2024-03-25,CUST-0360,Central,101,2,331.16,0.05,629.2,501.76,127.44,Critical
836,2024-01-26,2024-02-03,CUST-0223,Central,55,3,142.68,0.0,428.04,407.67,20.37,Medium
837,2023-07-12,2023-07-15,CUST-0285,South,93,15,674.62,0.1,9107.37,7724.7,1382.67,High
838,2024-11-17,2024-11-18,CUST-0065,West,3,3,364.26,0.0,1092.78,1021.29,71.49,Medium
839,2024-05-13,2024-05-16,CUST-0337,South,35,1,927.25,0.0,927.25,586.87,340.38,Critical
840,2024-04-11,2024-04-14,CUST-0357,Central,109,1,1141.48,0.15,970.26,787.23,183.03,Critical
841,2024-06-05,2024-06-11,CUST-0218,Central,116,1,1098.97,0.1,989.07,718.28,270.79,Medium
842,2023-07-10,2023-07-18,CUST-0218,Central,2,11,885.06,0.15,8275.31,5972.78,2302.53,Medium
843,2024-12-30,2025-01-09,CUST-0257,North,106,3,650.41,0.15,1658.55,1586.37,72.18,High
844,2023-02-04,2023-02-06,CUST-0020,Central,124,22,1063.46,0.05,22226.31,15094.2,7132.11,Critical
845,2024-12-08,2024-12-16,CUST-0041,West,135,13,199.75,0.05,2466.91,2382.38,84.53,Low
846,2024-06-19,2024-06-21,CUST-0313,East,63,17,163.51,0.1,2501.7,1705.27,796.43,High
847,2024-09-19,2024-09-27,CUST-0028,North,137,10,142.54,0.0,1425.4,1261.4,164.0,Critical
848,2024-06-08,2024-06-14,CUST-0241,Central,85,7,889.18,0.1,5601.83,5186.86,414.97,High
849,2023-10-24,2023-10-29,CUST-0086,East,78,2,717.48,0.15,1219.72,1328.66,-108.94,Low
850,2024-10-06,2024-10-07,CUST-0243,Central,44,4,659.21,0.15,2241.31,1734.76,506.55,High
851,2024-10-01,2024-10-04,CUST-0014,North,125,8,12.4,0.0,99.2,77.52,21.68,Low
852,2023-10-12,2023-10-17,CUST-0130,West,72,9,1235.84,0.05,10566.43,7084.44,3481.99,Low
853,2023-04-25,,CUST-0310,,39,1,965.05,0.1,868.54,720.19,148.35,Medium
854,2023-09-25,2023-10-04,CUST-0359,West,125,4,12.4,0.0,49.6,38.76,10.84,Low
855,2023-12-18,2023-12-25,CUST-0044,West,40,4,59.25,0.1,213.3,223.6,-10.3,Critical
856,2023-09-01,2023-09-11,CUST-0339,South,43,4,508.91,0.0,2035.64,1655.0,380.64,High
857,2023-02-25,2023-02-28,CUST-0329,North,30,1,1205.36,0.0,1205.36,777.65,427.71,Critical
858,2024-02-13,2024-02-17,CUST-0244,North,122,16,425.22,0.15,5782.99,5357.12,425.87,Critical
859,2024-11-30,2024-12-03,CUST-0362,South,122,4,425.22,0.05,1615.84,1339.28,276.56,Critical
860,2023-01-13,2023-01-22,CUST-0148,South,98,2,10.46,0.05,19.87,12.68,7.19,Low
861,2023-04-10,2023-04-15,CUST-0273,North,111,16,481.62,0.15,6550.03,6368.48,181.55,High
862,2023-10-04,2023-10-11,CUST-0137,East,66,13,476.28,0.15,5262.89,4155.45,1107.44,Critical
863,2024-11-22,2024-11-28,CUST-0384,West,50,5,203.67,0.15,865.6,754.35,111.25,Medium
864,2023-11-17,2023-11-18,CUST-0281,East,3,3,364.26,0.0,1092.78,1021.29,71.49,Critical
865,2023-04-11,2023-04-15,CUST-0269,,115,1,747.93,0.05,710.53,492.06,218.47,High
866,2023-09-15,2023-09-17,CUST-0099,East,7,7,972.79,0.15,5788.1,5361.86,426.24,Low
867,2024-08-31,2024-09-02,CUST-0337,West,32,3,350.62,0.0,1051.86,906.78,145.08,Medium
868,2024-01-20,2024-01-23,CUST-0337,Central,48,4,412.85,0.0,1651.4,1300.32,351.08,High
869,2023-10-29,2023-11-05,CUST-0240,East,117,15,255.38,0.05,3639.16,3165.9,473.26,High
870,2023-09-21,2023-09-28,CUST-0083,East,71,3,207.35,0.0,622.05,391.23,230.82,Critical
871,2023-12-07,2023-12-15,CUST-0031,North,68,7,627.88,0.0,4395.16,2585.38,1809.78,Low
872,2024-05-18,2024-05-26,CUST-0103,Central,101,8,331.16,0.0,2649.28,2007.04,642.24,Low
873,2023-05-28,2023-05-30,CUST-0277,South,56,11,1156.86,0.15,10816.64,8157.38,2659.26,Critical
874,2023-09-23,2023-10-03,CUST-0053,East,19,4,1037.93,0.0,4151.72,2923.76,1227.96,High
875,2024-04-01,2024-04-02,CUST-0010,South,39,4,965.05,0.0,3860.2,2880.76,979.44,Critical
876,2023-09-30,2023-10-01,CUST-0078,North,101,4,331.16,0.15,1125.94,1003.52,122.42,Critical
877,2024-05-04,2024-05-08,CUST-0224,South,18,6,844.96,0.15,4309.3,3870.06,439.24,Low
878,2024-01-29,2024-02-07,CUST-0353,South,32,13,350.62,0.15,3874.35,3929.38,-55.03,High
879,2023-12-08,2023-12-10,CUST-0350,North,103,4,617.91,0.0,2471.64,1977.32,494.32,High
880,2024-07-01,2024-07-05,CUST-0175,East,118,1,472.2,0.05,448.59,390.25,58.34,Medium
881,2024-07-21,2024-07-28,CUST-0021,,49,9,220.23,0.05,1882.97,1415.79,467.18,Low
882,2024-10-07,2024-10-15,CUST-0353,North,125,5,12.4,0.0,62.0,48.45,13.55,Medium
883,2023-05-24,2023-05-28,CUST-0019,West,7,7,972.79,0.15,5788.1,5361.86,426.24,Critical
884,2024-02-03,2024-02-12,CUST-0033,Central,79,1,624.04,0.1,561.64,511.51,50.13,Critical
885,2023-01-17,2023-01-18,CUST-0019,North,15,3,1101.97,0.05,3140.61,2248.92,891.69,Critical
886,2023-05-02,2023-05-05,CUST-0109,Central,118,8,472.2,0.15,3210.96,3122.0,88.96,Medium
887,2023-03-15,2023-03-23,CUST-0019,West,126,1,662.32,0.0,662.32,432.89,229.43,Low
888,2023-09-06,2023-09-07,CUST-0360,West,4,7,435.23,0.0,3046.61,2847.32,199.29,High
889,2023-04-10,2023-04-12,CUST-0234,Central,44,4,659.21,0.15,2241.31,1734.76,506.55,Low
890,2023-04-27,2023-05-01,CUST-0255,Central,57,2,849.36,0.0,1698.72,1117.58,581.14,Critical
891,2023-12-12,2023-12-22,CUST-0378,South,84,2,1012.81,0.0,2025.62,1250.38,775.24,Medium
892,2023-11-26,2023-11-28,CUST-0110,East,45,2,987.17,0.05,1875.62,1257.54,618.08,Low
893,2023-10-08,2023-10-17,CUST-0073,South,44,5,659.21,0.05,3131.25,2168.45,962.8,Medium
894,2024-03-25,2024-03-27,CUST-0125,Central,11,5,173.66,0.0,868.3,789.35,78.95,Critical
895,2023-06-11,2023-06-12,CUST-0009,South,21,3,260.85,0.0,782.55,646.74,135.81,Medium
896,2023-04-02,2023-04-10,CUST-0362,Central,73,1,359.65,0.1,323.68,243.01,80.67,Medium
897,2023-07-31,2023-08-07,CUST-0074,North,134,6,909.5,0.1,4911.3,4012.5,898.8,Medium
898,2023-06-28,2023-07-08,CUST-0313,East,47,9,571.95,0.1,4632.8,3386.52,1246.28,Low
899,2024-10-04,2024-10-13,CUST-0155,North,108,7,743.15,0.0,5202.05,4523.54,678.51,Medium
900,2023-07-16,2023-07-22,CUST-0061,Central,25,17,837.8,0.15,12106.21,10789.9,1316.31,Medium
901,2024-04-20,2024-04-24,CUST-0395,West,71,4,207.35,0.0,829.4,521.64,307.76,Low
902,2023-06-02,2023-06-05,CUST-0351,South,128,12,405.61,0.0,4867.32,3266.64,1600.68,Low
903,2023-02-25,2023-03-04,CUST-0331,North,73,2,359.65,0.0,719.3,486.02,233.28,High
904,2023-12-09,2023-12-10,CUST-0316,South,12,2,1269.08,0.0,2538.16,1576.5,961.66,Medium
905,2023-06-11,2023-06-13,CUST-0015,South,132,5,364.6,0.0,1823.0,1531.95,291.05,Medium
906,2024-03-31,2024-04-04,CUST-0304,Central,84,14,1012.81,0.1,12761.41,8752.66,4008.75,High
907,2023-08-24,2023-08-26,CUST-0399,East,84,3,1012.81,0.0,3038.43,1875.57,1162.86,Medium
908,2024-02-27,2024-03-06,CUST-0103,South,57,1,849.36,0.0,849.36,558.79,290.57,Critical
909,2023-02-25,2023-03-05,CUST-0224,West,56,9,1156.86,0.15,8849.98,6674.22,2175.76,Medium
910,2024-02-01,2024-02-07,CUST-0192,West,118,4,472.2,0.0,1888.8,1561.0,327.8,High
911,2023-07-27,2023-07-28,CUST-0172,West,9,6,819.2,0.15,4177.92,3510.84,667.08,High
912,2023-05-20,2023-05-23,CUST-0057,South,118,2,472.2,0.1,849.96,780.5,69.46,High
913,2023-08-14,2023-08-17,CUST-0152,Central,41,5,16.19,0.15,68.81,53.6,15.21,Medium
914,2023-03-30,2023-04-09,CUST-0211,Central,126,1,662.32,0.0,662.32,432.89,229.43,Critical
915,2024-04-18,2024-04-22,CUST-0143,East,110,16,488.34,0.0,7813.44,5351.68,2461.76,High
916,2024-03-20,2024-03-21,CUST-0297,West,39,10,965.05,0.15,8202.92,7201.9,1001.02,Critical
917,2023-02-15,,CUST-0021,South,130,5,703.81,0.0,3519.05,2377.75,1141.3,Critical
918,2024-05-05,2024-05-09,CUST-0357,East,116,9,1098.97,0.1,8901.66,6464.52,2437.14,Low
919,2024-07-25,2024-07-28,CUST-0386,East,105,2,530.77,0.0,1061.54,712.44,349.1,High
920,2023-10-30,2023-11-04,CUST-0123,East,5,10,257.76,0.1,2319.84,1802.5,517.34,Medium
921,2024-12-21,2024-12-29,CUST-0236,Central,150,3,537.46,0.0,1612.38,1053.84,558.54,Critical
922,2023-05-22,2023-05-30,CUST-0361,South,48,3,412.85,0.05,1176.62,975.24,201.38,Low
923,2024-10-04,2024-10-05,CUST-0037,South,86,2,755.13,0.15,1283.72,1411.46,-127.74,High
924,2024-03-12,2024-03-16,CUST-0386,North,139,6,199.28,0.15,1016.33,830.34,185.99,Low
925,2024-09-27,2024-09-28,CUST-0172,East,132,5,364.6,0.05,1731.85,1531.95,199.9,Low
926,2024-01-28,2024-02-03,CUST-0188,South,11,12,173.66,0.05,1979.72,1894.44,85.28,Medium
927,2024-10-25,2024-10-28,CUST-0287,East,144,1,802.82,0.0,802.82,627.2,175.62,High
928,2023-09-02,2023-09-06,CUST-0277,East,123,6,86.65,0.15,441.92,327.0,114.92,Medium
929,2023-11-25,2023-11-30,CUST-0181,North,129,11,1110.78,0.1,10996.72,7405.2,3591.52,Low
930,2023-03-06,2023-03-15,CUST-0191,North,116,5,1098.97,0.1,4945.37,3591.4,1353.97,Low
931,2024-04-26,2024-05-04,CUST-0364,Central,137,3,142.54,0.05,406.24,378.42,27.82,High
932,2024-11-20,2024-11-22,CUST-0355,East,49,5,220.23,0.1,991.03,786.55,204.48,Low
933,2024-02-05,2024-02-08,CUST-0092,North,20,12,689.15,0.0,8269.8,6312.84,1956.96,High
934,2023-04-25,2023-04-29,CUST-0357,West,128,12,405.61,0.0,4867.32,3266.64,1600.68,Low
935,2023-10-28,2023-11-03,CUST-0214,Central,34,4,236.39,0.1,851.0,781.44,69.56,Critical
936,2024-03-30,2024-04-01,CUST-0378,East,75,11,272.51,0.0,2997.61,2519.0,478.61,Low
937,2023-08-26,2023-09-01,CUST-0267,North,106,4,650.41,0.15,2211.39,2115.16,96.23,High
938,2024-05-12,2024-05-20,CUST-0304,Central,141,9,758.93,0.1,6147.33,4164.84,1982.49,High
939,2024-08-03,2024-08-07,CUST-0068,North,44,7,659.21,0.05,4383.75,3035.83,1347.92,Critical
940,2024-01-16,,CUST-0148,East,38,3,749.04,0.05,2134.76,1715.37,419.39,Critical
941,2023-06-20,2023-06-23,CUST-0317,West,138,2,1023.93,0.05,1945.47,1516.94,428.53,Medium
942,2024-12-26,2024-12-28,CUST-0355,West,42,11,62.68,0.0,689.48,644.38,45.1,Low
943,2023-11-21,,CUST-0295,West,113,13,739.43,0.05,9131.96,5825.82,3306.14,Medium
944,2023-07-30,2023-08-02,CUST-0288,East,82,6,132.9,0.05,757.53,637.92,119.61,High
945,2024-04-04,2024-04-06,CUST-0277,West,137,4,142.54,0.05,541.65,504.56,37.09,Low
946,2024-02-19,2024-02-22,CUST-0256,West,118,1,472.2,0.05,448.59,390.25,58.34,Low
947,2024-07-13,2024-07-18,CUST-0260,North,76,11,882.5,0.1,8736.75,6067.16,2669.59,Medium
948,2024-08-01,2024-08-09,CUST-0374,South,87,6,1034.88,0.0,6209.28,3856.68,2352.6,Low
949,2023-05-23,2023-05-24,CUST-0348,Central,30,4,1205.36,0.05,4580.37,3110.6,1469.77,Critical
950,2024-09-24,2024-09-30,CUST-0113,South,92,9,1162.83,0.0,10465.47,6229.44,4236.03,Low
951,2024-09-14,2024-09-18,CUST-0329,West,150,1,537.46,0.15,456.84,351.28,105.56,High
952,2023-07-20,2023-07-22,CUST-0012,East,138,2,1023.93,,1843.07,1516.94,326.13,Critical
953,2023-07-19,2023-07-25,CUST-0252,North,131,2,152.39,0.0,304.78,225.76,79.02,Critical
954,2023-06-01,2023-06-07,CUST-0367,South,95,7,50.99,0.1,321.24,247.87,73.37,Low
955,2023-10-19,2023-10-28,CUST-0177,,79,5,624.04,0.1,2808.18,2557.55,250.63,Low
956,2023-08-09,2023-08-14,CUST-0373,South,107,7,1009.7,0.1,6361.11,4589.55,1771.56,Medium
957,2024-03-10,2024-03-20,CUST-0374,South,36,10,884.26,0.15,7516.21,5295.0,2221.21,Low
958,2023-05-28,2023-06-03,CUST-0107,North,122,8,425.22,0.15,2891.5,2678.56,212.94,Low
959,2024-08-27,2024-09-03,CUST-0388,South,23,16,304.91,0.0,4878.56,2869.76,2008.8,High
960,2024-02-29,2024-03-03,CUST-0090,Central,119,10,686.72,0.15,5837.12,5722.7,114.42,Medium
961,2023-07-10,2023-07-11,CUST-0196,North,142,4,889.09,0.1,3200.72,3013.88,186.84,High
962,2024-08-22,2024-08-26,CUST-0156,South,144,3,802.82,0.1,2167.61,1881.6,286.01,Low
963,2023-01-03,2023-01-05,CUST-0079,North,77,4,1159.58,0.1,4174.49,2898.96,1275.53,High
964,2024-03-03,2024-03-05,CUST-0092,South,63,8,163.51,0.0,1308.08,802.48,505.6,High
965,2024-05-19,2024-05-27,CUST-0035,Central,93,3,674.62,0.15,1720.28,1544.94,175.34,Critical
966,2023-09-22,2023-10-01,CUST-0322,South,31,8,930.3,0.05,7070.28,5393.04,1677.24,Low
967,2023-09-23,2023-09-29,CUST-0084,Central,15,7,1101.97,0.0,7713.79,5247.48,2466.31,Critical
968,2024-12-10,2024-12-15,CUST-0070,North,42,2,62.68,0.0,125.36,117.16,8.2,High
969,2024-03-05,2024-03-10,CUST-0326,North,13,10,329.95,0.05,3134.52,2259.9,874.62,Low
970,2024-06-10,2024-06-13,CUST-0100,West,25,6,837.8,,4272.78,3808.2,464.58,High
971,2023-11-20,2023-11-22,CUST-0351,North,70,16,1142.57,0.05,17367.06,11284.64,6082.42,High
972,2023-05-28,2023-06-03,CUST-0007,West,133,4,793.23,0.05,3014.27,2440.72,573.55,Critical
973,2024-02-26,2024-02-29,CUST-0175,West,27,3,730.68,0.0,2192.04,2067.96,124.08,Medium
974,2023-07-12,2023-07-21,CUST-0287,Central,135,1,199.75,0.15,169.79,183.26,-13.47,Low
975,2024-03-03,2024-03-04,CUST-0236,East,30,1,1205.36,0.0,1205.36,777.65,427.71,Critical
976,2023-12-23,2024-01-02,CUST-0160,North,36,9,884.26,0.1,7162.51,4765.5,2397.01,High
977,2023-06-26,2023-06-30,CUST-0364,North,8,14,131.02,0.0,1834.28,1146.46,687.82,Medium
978,2024-12-11,2024-12-15,CUST-0073,West,79,4,624.04,0.0,2496.16,2046.04,450.12,Medium
979,2023-03-22,2023-03-30,CUST-0218,East,20,4,689.15,0.0,2756.6,2104.28,652.32,Critical
980,2023-02-13,2023-02-23,CUST-0101,East,9,5,819.2,0.15,3481.6,2925.7,555.9,Low
981,2024-04-25,2024-04-30,CUST-0061,North,12,10,1269.08,0.0,12690.8,7882.5,4808.3,Low
982,2023-04-09,2023-04-13,CUST-0064,Central,53,2,1186.34,0.15,2016.78,1482.92,533.86,Medium
983,2024-11-17,2024-11-22,CUST-0180,East,24,5,975.42,0.0,4877.1,3029.25,1847.85,High
984,2023-12-27,2024-01-06,CUST-0083,Central,62,9,712.29,0.15,5449.02,4302.45,1146.57,Low
985,2023-04-12,2023-04-16,CUST-0297,East,136,7,896.73,0.0,6277.11,5319.58,957.53,High
986,2023-06-25,2023-06-29,CUST-0387,,2,1,885.06,0.0,885.06,542.98,342.08,Critical
987,2024-01-11,2024-01-13,CUST-0358,Central,48,8,412.85,0.1,2972.52,2600.64,371.88,Medium
988,2023-12-30,2024-01-03,CUST-0195,South,55,7,142.68,0.15,848.95,951.23,-102.28,Critical
989,2023-04-26,2023-04-28,CUST-0390,North,32,12,350.62,0.1,3786.7,3627.12,159.58,Medium
990,2024-05-22,2024-05-23,CUST-0391,North,74,14,108.38,0.15,1289.72,1354.78,-65.06,Low
991,2023-12-02,2023-12-10,CUST-0253,East,99,12,580.96,0.05,6622.94,4174.56,2448.38,High
992,2024-12-04,2024-12-09,CUST-0228,West,142,5,889.09,0.1,4000.9,3767.35,233.55,Critical
993,2023-07-13,2023-07-14,CUST-0036,South,95,1,50.99,0.0,50.99,35.41,15.58,Critical
994,2024-11-19,2024-11-21,CUST-0054,South,113,4,739.43,0.15,2514.06,1792.56,721.5,Low
995,2023-05-27,2023-05-29,CUST-0203,South,27,5,730.68,,3653.4,3446.6,206.8,High
996,2023-07-23,2023-07-27,CUST-0174,,104,14,310.02,0.0,4340.28,3263.4,1076.88,Critical
997,2024-05-26,2024-06-01,CUST-0143,Central,70,2,1142.57,0.1,2056.63,1410.58,646.05,Critical
998,2024-11-13,2024-11-18,CUST-0309,South,125,1,12.4,0.15,10.54,9.69,0.85,Medium
999,2024-04-10,2024-04-18,CUST-0056,East,65,3,254.43,0.1,686.96,502.17,184.79,Medium
1000,2024-10-05,2024-10-07,CUST-0069,East,26,2,524.26,0.0,1048.52,616.78,431.74,Critical
1001,2024-11-25,2024-12-01,CUST-0014,West,98,1,10.46,0.15,8.89,6.34,2.55,Medium
1002,2023-11-07,2023-11-16,CUST-0319,Central,25,4,837.8,0.0,3351.2,2538.8,812.4,Critical
1003,2024-04-22,2024-05-01,CUST-0104,North,128,5,405.61,0.1,1825.24,1361.1,464.14,High
1004,2024-07-09,2024-07-10,CUST-0176,Central,140,1,864.58,0.0,864.58,771.95,92.63,Critical
1005,2023-05-02,2023-05-10,CUST-0197,South,81,3,955.96,,2581.09,2005.5,575.59,Critical
1006,2023-02-06,2023-02-09,CUST-0017,West,143,2,699.09,0.05,1328.27,1118.54,209.73,Critical
1007,2024-03-17,2024-03-19,CUST-0069,North,100,5,407.3,,1832.85,1272.8,560.05,Critical
1008,2024-11-06,2024-11-14,CUST-0284,Central,147,5,963.63,0.1,4336.34,3569.0,767.34,Medium
1009,2024-06-02,,CUST-0029,South,68,2,627.88,0.1,1130.18,738.68,391.5,Critical
1010,2024-09-23,2024-09-24,CUST-0347,North,73,10,359.65,0.05,3416.68,2430.1,986.58,Low
1011,2024-08-27,2024-09-06,CUST-0024,West,94,5,162.46,0.05,771.68,483.5,288.18,Low
1012,2024-10-02,2024-10-08,CUST-0175,South,25,2,837.8,0.1,1508.04,1269.4,238.64,High
1013,2024-02-26,2024-03-01,CUST-0180,East,63,1,163.51,0.0,163.51,100.31,63.2,High
1014,2024-08-29,2024-09-04,CUST-0044,East,79,6,624.04,0.0,3744.24,3069.06,675.18,Medium
1015,2023-01-21,2023-01-28,CUST-0276,North,10,7,705.75,0.1,4446.23,3107.09,1339.14,Critical
1016,2023-10-01,2023-10-08,CUST-0011,South,6,3,711.23,0.05,2027.01,1680.06,346.95,Critical
1017,2023-11-27,2023-12-01,CUST-0294,East,126,5,662.32,0.0,3311.6,2164.45,1147.15,High
1018,2024-05-23,2024-05-28,CUST-0258,North,43,14,508.91,0.15,6056.03,5792.5,263.53,High
1019,2024-03-22,2024-03-26,CUST-0104,South,20,9,689.15,0.15,5272.0,4734.63,537.37,High
1020,2023-09-29,2023-10-03,CUST-0025,North,147,1,963.63,,867.27,713.8,153.47,Low
1021,2024-08-15,2024-08-17,CUST-0049,Central,87,2,1034.88,0.05,1966.27,1285.56,680.71,Critical
1022,2024-03-13,2024-03-22,CUST-0108,,20,4,689.15,0.05,2618.77,2104.28,514.49,High
1023,2024-03-19,2024-03-26,CUST-0340,,81,5,955.96,0.0,4779.8,3342.5,1437.3,Critical
1024,2023-09-15,2023-09-18,CUST-0320,Central,117,5,255.38,0.15,1085.36,1055.3,30.06,Low
1025,2024-10-04,2024-10-12,CUST-0361,Central,48,6,412.85,0.15,2105.54,1950.48,155.06,Medium
1026,2024-11-07,2024-11-17,CUST-0381,South,69,4,596.74,0.15,2028.92,1729.68,299.24,Critical
1027,2024-08-02,2024-08-08,CUST-0373,,134,5,909.5,0.0,4547.5,3343.75,1203.75,Critical
1028,2023-06-01,2023-06-08,CUST-0124,West,77,9,1159.58,0.1,9392.6,6522.66,2869.94,High
1029,2023-03-07,2023-03-12,CUST-0325,West,106,6,650.41,0.05,3707.34,3172.74,534.6,Medium
